3,MALLA_8_A,994.6
3,MALLA_9_A,1393.6
3,MALLA_8_A_2DA,0.0
3,MALLA_2_A_2DA,0.0
3,MALLA_3_A_2DA,0.0
3,MALLA_3_I,0.0
3,MALLA_3_G,0.0
3,MALLA_4_I,0.0
3,MALLA_1_P,1074.8947368421052
3,MALLA_2_P,2884.45
4,MALLA_1_A,3089.8
4,MALLA_4_A,1568.4
4,MALLA_5_A,1093.2
4,MALLA_8_A,1411.4
4,MALLA_9_A,2153.8
4,MALLA_8_A_2DA,0.0
4,MALLA_2_A_2DA,0.0
4,MALLA_3_A_2DA,0.0
4,MALLA_3_I,0.0
4,MALLA_3_G,0.0
4,MALLA_4_I,0.0
4,MALLA_1_P,4107.736842105263
4,MALLA_2_P,2965.85
5,MALLA_1_A,2669.6
5,MALLA_4_A,1099.6
5,MALLA_5_A,1414.6
5,MALLA_8_A,910.4
5,MALLA_9_A,753.6
5,MALLA_8_A_2DA,0.0
5,MALLA_2_A_2DA,0.0
5,MALLA_3_A_2DA,0.0
5,MALLA_3_I,867.1052631578947
5,MALLA_3_G,0.0
5,MALLA_4_I,0.0
5,MALLA_1_P,3141.315789473684
5,MALLA_2_P,3041.1
6,MALLA_1_A,2104.0
6,MALLA_4_A,1256.4
6,MALLA_5_A,1020.2
6,MALLA_8_A,0.0
6,MALLA_9_A,787.0
6,MALLA_8_A_2DA,0.0
6,MALLA_2_A_2DA,0.0
6,MALLA_3_A_2DA,0.0
6,MALLA_3_I,3362.315789473684
6,MALLA_3_G,0.0
6,MALLA_4_I,0.0
6,MALLA_1_P,2997.5789473684213
6,MALLA_2_P,2603.1
7,MALLA_1_A,2712.8
7,MALLA_4_A,1007.4
7,MALLA_5_A,874.4
7,MALLA_8_A,0.0
7,MALLA_9_A,392.6
7,MALLA_8_A_2DA,0.0
7,MALLA_2_A_2DA,0.0
7,MALLA_3_A_2DA,0.0
7,MALLA_3_I,1815.157894736842
7,MALLA_3_G,0.0
7,MALLA_4_I,44.8
7,MALLA_1_P,2234.315789473684
7,MALLA_2_P,1427.25
8,MALLA_1_A,2282.8
8,MALLA_4_A,903.8
8,MALLA_5_A,1193.0
8,MALLA_8_A,0.0
8,MALLA_9_A,537.6
8,MALLA_8_A_2DA,0.0
8,MALLA_2_A_2DA,0.0
8,MALLA_3_A_2DA,0.0
8,MALLA_3_I,3855.4210526315787
8,MALLA_3_G,64.77777777777777
8,MALLA_4_I,1988.08
8,MALLA_1_P,3921.0
8,MALLA_2_P,3633.05
9,MALLA_1_A,1049.4
9,MALLA_4_A,408.0
9,MALLA_5_A,816.2
9,MALLA_8_A,0.0
9,MALLA_9_A,1283.0
9,MALLA_8_A_2DA,0.0
9,MALLA_2_A_2DA,0.0
9,MALLA_3_A_2DA,0.0
9,MALLA_3_I,4728.105263157895
9,MALLA_3_G,720.5555555555555
